origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	293.2060852050781	5	293.2044339705	293.2073660295	0.6316553593889515	229360.56	0.012439564	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	293.2060852050781	10	293.202967941	293.20883205900003	0.6316553593889515	229360.56	0.012439564	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	199.1278076171875	5	199.1267043615	199.1286956385	0.5404430799714677	5477256.0	0.29706362	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	199.1278076171875	10	199.125708723	199.129691277	0.5404430799714677	5477256.0	0.29706362	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	181.1171417236328	5	181.116294414	181.11810558599998	-0.32176053508094343	57135.79	0.003098808	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	181.1171417236328	10	181.11538882800002	181.119011172	-0.32176053508094343	57135.79	0.003098808	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	311.21649169921875	5	311.215043917	311.218156083	-0.34799166007887555	319975.9	0.017354164	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	311.21649169921875	10	311.213487834	311.219712166	-0.34799166007887555	319975.9	0.017354164	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	329.2270202636719	5	329.22545386449997	329.2287461355	-0.24219248091115528	1773861.2	0.096206866	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	329.2270202636719	10	329.223807729	329.230392271	-0.24219248091115528	1773861.2	0.096206866	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	355.2428283691406	5	355.2409237865	355.24447621350004	0.36135616752023186	202116.33	0.01096195	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	355.2428283691406	10	355.239147573	355.246252427	0.36135616752023186	202116.33	0.01096195	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	173.11207580566406	5	173.1110344405	173.11276555950002	1.0155608255183455	5812917.5	0.31526852	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	455	NEGATIVE	173.1120786	5.8129175e06	1.8846172e07	controllerType=0 controllerNumber=1 scan=455	FTMS - p NSI Full ms2 373.2534@hcd13.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	13.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.071815	CENTROIDED	1.843799E7	173.11207580566406	10	173.11016888100002	173.113631119	1.0155608255183455	5812917.5	0.31526852	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	293.2060546875	5	293.2044339705	293.2073660295	0.5275729445228113	256436.19	0.014007004	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	293.2060546875	10	293.202967941	293.20883205900003	0.5275729445228113	256436.19	0.014007004	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	199.1277618408203	5	199.1267043615	199.1286956385	0.31055860288716447	5738921.5	0.31347016	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	199.1277618408203	10	199.125708723	199.129691277	0.31055860288716447	5738921.5	0.31347016	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	129.1223907470703	5	129.12165438850002	129.1229456115	0.7027993639895322	6630.178	3.621522E-4	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	129.1223907470703	10	129.121008777	129.123591223	0.7027993639895322	6630.178	3.621522E-4	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	181.11720275878906	5	181.116294414	181.11810558599998	0.015232065566593105	56742.38	0.0030993703	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	181.11720275878906	10	181.11538882800002	181.119011172	0.015232065566593105	56742.38	0.0030993703	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	155.13827514648438	5	155.13712431049998	155.1386756895	2.4181485270400724	6177.5376	3.3742815E-4	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	155.13827514648438	10	155.136348621	155.139451379	2.4181485270400724	6177.5376	3.3742815E-4	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	311.2165832519531	5	311.215043917	311.218156083	-0.05381476085499098	319843.78	0.01747044	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	311.2165832519531	10	311.213487834	311.219712166	-0.05381476085499098	319843.78	0.01747044	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	329.2269592285156	5	329.22545386449997	329.2287461355	-0.42758170388216826	1648210.5	0.09002821	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	329.2269592285156	10	329.223807729	329.230392271	-0.42758170388216826	1648210.5	0.09002821	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	355.2426452636719	5	355.2409237865	355.24447621350004	-0.15408150016442426	189185.36	0.010333643	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	355.2426452636719	10	355.239147573	355.246252427	-0.15408150016442426	189185.36	0.010333643	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	173.11204528808594	5	173.1110344405	173.11276555950002	0.8392726666742683	6092042.0	0.33275825	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	456	NEGATIVE	173.1120401	6.092042e06	1.888471e07	controllerType=0 controllerNumber=1 scan=456	FTMS - p NSI Full ms2 373.2534@hcd14.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	14.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.29657	CENTROIDED	1.8307712E7	173.11204528808594	10	173.11016888100002	173.113631119	0.8392726666742683	6092042.0	0.33275825	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	293.2060546875	5	293.2044339705	293.2073660295	0.5275729445228113	359632.1	0.017556533	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	293.2060546875	10	293.202967941	293.20883205900003	0.5275729445228113	359632.1	0.017556533	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	199.1277618408203	5	199.1267043615	199.1286956385	0.31055860288716447	6815740.5	0.33273107	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	199.1277618408203	10	199.125708723	199.129691277	0.31055860288716447	6815740.5	0.33273107	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	129.12240600585938	5	129.12165438850002	129.1229456115	0.8209725150447721	3633.5903	1.7738475E-4	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	129.12240600585938	10	129.121008777	129.123591223	0.8209725150447721	3633.5903	1.7738475E-4	129.1223	TXB2-d4	129,122	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	181.11715698242188	5	181.116294414	181.11810558599998	-0.2375123849190593	94363.42	0.004606637	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	181.11715698242188	10	181.11538882800002	181.119011172	-0.2375123849190593	94363.42	0.004606637	181.1172	TXB2-d4	181,117	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	155.13796997070312	5	155.13712431049998	155.1386756895	0.4510226264703213	14275.711	6.969122E-4	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	155.13796997070312	10	155.136348621	155.139451379	0.4510226264703213	14275.711	6.969122E-4	155.1379	TXB2-d4	155,138	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	311.2165832519531	5	311.215043917	311.218156083	-0.05381476085499098	391531.6	0.019113803	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	311.2165832519531	10	311.213487834	311.219712166	-0.05381476085499098	391531.6	0.019113803	311.2166	TXB2-d4	311,217	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	329.2269592285156	5	329.22545386449997	329.2287461355	-0.42758170388216826	1564001.4	0.07635148	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	329.2269592285156	10	329.223807729	329.230392271	-0.42758170388216826	1564001.4	0.07635148	329.2271	TXB2-d4	329,227	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	355.2427978515625	5	355.2409237865	355.24447621350004	0.27544988957278915	168999.72	0.008250235	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	355.2427978515625	10	355.239147573	355.246252427	0.27544988957278915	168999.72	0.008250235	355.2427	TXB2-d4	355,243	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	173.11203002929688	5	173.1110344405	173.11276555950002	0.7511285872522296	7527054.5	0.36745602	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	457	NEGATIVE	173.1120345	7.5270545e06	2.1098554e07	controllerType=0 controllerNumber=1 scan=457	FTMS - p NSI Full ms2 373.2534@hcd15.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	15.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.52145	CENTROIDED	2.0484232E7	173.11203002929688	10	173.11016888100002	173.113631119	0.7511285872522296	7527054.5	0.36745602	173.1119	TXB2-d4	173,112	[M-H]1-
QExHF03_NM_0001327.mzML	458	NEGATIVE	173.1120477	7.6512795e06	1.9309372e07	controllerType=0 controllerNumber=1 scan=458	FTMS - p NSI Full ms2 373.2534@hcd16.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	16.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.746185	CENTROIDED	1.8828644E7	293.2060546875	5	293.2044339705	293.2073660295	0.5275729445228113	380582.66	0.020212961	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	458	NEGATIVE	173.1120477	7.6512795e06	1.9309372e07	controllerType=0 controllerNumber=1 scan=458	FTMS - p NSI Full ms2 373.2534@hcd16.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	16.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.746185	CENTROIDED	1.8828644E7	293.2060546875	10	293.202967941	293.20883205900003	0.5275729445228113	380582.66	0.020212961	293.2059	TXB2-d4	293,206	[M-H]1-
QExHF03_NM_0001327.mzML	458	NEGATIVE	173.1120477	7.6512795e06	1.9309372e07	controllerType=0 controllerNumber=1 scan=458	FTMS - p NSI Full ms2 373.2534@hcd16.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	16.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.746185	CENTROIDED	1.8828644E7	199.12777709960938	5	199.1267043615	199.1286956385	0.3871867619152656	6486444.5	0.34449875	199.1277	TXB2-d4	199,128	[M-H]1-
QExHF03_NM_0001327.mzML	458	NEGATIVE	173.1120477	7.6512795e06	1.9309372e07	controllerType=0 controllerNumber=1 scan=458	FTMS - p NSI Full ms2 373.2534@hcd16.00 [50.0000-400.0000]	2	373.253387451172	0.25	0.25	HCD	16.0	electronvolt		373.003387451172	373.503387451172		373.2534	null	114.746185	CENTROIDED	1.8828644E7	199.12777709960938	10	199.125708723	199.129691277	0.3871867619152656	6486444.5	0.34449875	199.1277	TXB2-d4	199,128	[M-H]1-
