instrument	origin	scanNumber	polarity	basePeakMz	basePeakIntensity	totalIonCurrent	id	scanDefinition	msLevel	isolationWindowTargetMz[0]	isolationWindowLowerOffset[0]	isolationWindowUpperOffset[0]	precursorActivationType	precursorCollisionEnergy	precursorCollisionEnergyUnit	ionInjectionTime[0]	isolationMzMin[0]	isolationMzMax[0]	precursorCharge[0]	precursorMz[0]	msFunction	retentionTime	spectrumType	rawTic	foundMass	foundMassRange[ppm]	foundMassLowerBound	foundMassUpperBound	foundMassError[ppm]	foundIntensity	scanRelativeIntensity	calculatedMass	species	fragment	adduct
null	QExHF03_NM_0001544.mzML	397	NEGATIVE	269.2485847	4.6293522e05	6.3090338e05	controllerType=0 controllerNumber=1 scan=397	FTMS - p NSI Full ms2 718.5392@hcd49.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	49.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.417175	CENTROIDED	630903.4	269.24859619140625	10	269.245911508869	269.25129648094895	-0.028982518847662248	462935.22	0.73376566	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	196.0378875732422	5	196.03705292474345	196.0390133050746	-0.742415461492111	12530.2	0.02316099	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	196.0378875732422	10	196.03607273457786	196.03999349524017	-0.742415461492111	12530.2	0.02316099	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	152.995849609375	5	152.9950689607393	152.9965989190787	0.102417599168845	3535.668	0.0065353764	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	152.995849609375	10	152.99430398156963	152.9973638982484	0.102417599168845	3535.668	0.0065353764	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	269.2485656738281	5	269.247257751889	269.249950237929	-0.14232601505229636	408223.66	0.7545661	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	398	NEGATIVE	269.248575	4.0822366e05	5.410045e05	controllerType=0 controllerNumber=1 scan=398	FTMS - p NSI Full ms2 718.5392@hcd50.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	50.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.68418	CENTROIDED	541004.5	269.2485656738281	10	269.245911508869	269.25129648094895	-0.14232601505229636	408223.66	0.7545661	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	399	NEGATIVE	269.2485549	3.9428044e05	5.7770112e05	controllerType=0 controllerNumber=1 scan=399	FTMS - p NSI Full ms2 718.5392@hcd51.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	51.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.9533	CENTROIDED	577701.06	196.0379180908203	5	196.03705292474345	196.0390133050746	-0.5867437398363855	12051.186	0.02086059	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	399	NEGATIVE	269.2485549	3.9428044e05	5.7770112e05	controllerType=0 controllerNumber=1 scan=399	FTMS - p NSI Full ms2 718.5392@hcd51.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	51.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.9533	CENTROIDED	577701.06	196.0379180908203	10	196.03607273457786	196.03999349524017	-0.5867437398363855	12051.186	0.02086059	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	399	NEGATIVE	269.2485549	3.9428044e05	5.7770112e05	controllerType=0 controllerNumber=1 scan=399	FTMS - p NSI Full ms2 718.5392@hcd51.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	51.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.9533	CENTROIDED	577701.06	269.2485656738281	5	269.247257751889	269.249950237929	-0.14232601505229636	394280.44	0.68249905	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	399	NEGATIVE	269.2485549	3.9428044e05	5.7770112e05	controllerType=0 controllerNumber=1 scan=399	FTMS - p NSI Full ms2 718.5392@hcd51.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	51.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	108.9533	CENTROIDED	577701.06	269.2485656738281	10	269.245911508869	269.25129648094895	-0.14232601505229636	394280.44	0.68249905	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	400	NEGATIVE	269.2485634	3.1658934e05	4.7065019e05	controllerType=0 controllerNumber=1 scan=400	FTMS - p NSI Full ms2 718.5392@hcd52.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	52.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.222435	CENTROIDED	462092.28	196.03822326660156	5	196.03705292474345	196.0390133050746	0.9699734767208688	7522.7617	0.016279783	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	400	NEGATIVE	269.2485634	3.1658934e05	4.7065019e05	controllerType=0 controllerNumber=1 scan=400	FTMS - p NSI Full ms2 718.5392@hcd52.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	52.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.222435	CENTROIDED	462092.28	196.03822326660156	10	196.03607273457786	196.03999349524017	0.9699734767208688	7522.7617	0.016279783	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	400	NEGATIVE	269.2485634	3.1658934e05	4.7065019e05	controllerType=0 controllerNumber=1 scan=400	FTMS - p NSI Full ms2 718.5392@hcd52.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	52.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.222435	CENTROIDED	462092.28	269.2485656738281	5	269.247257751889	269.249950237929	-0.14232601505229636	316589.34	0.6851215	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	400	NEGATIVE	269.2485634	3.1658934e05	4.7065019e05	controllerType=0 controllerNumber=1 scan=400	FTMS - p NSI Full ms2 718.5392@hcd52.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	52.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.222435	CENTROIDED	462092.28	269.2485656738281	10	269.245911508869	269.25129648094895	-0.14232601505229636	316589.34	0.6851215	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	401	NEGATIVE	269.248624	2.7481991e05	4.5945784e05	controllerType=0 controllerNumber=1 scan=401	FTMS - p NSI Full ms2 718.5392@hcd53.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	53.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.491554	CENTROIDED	459457.84	196.03793334960938	5	196.03705292474345	196.0390133050746	-0.5089078790085229	4073.7114	0.008866345	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	401	NEGATIVE	269.248624	2.7481991e05	4.5945784e05	controllerType=0 controllerNumber=1 scan=401	FTMS - p NSI Full ms2 718.5392@hcd53.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	53.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.491554	CENTROIDED	459457.84	196.03793334960938	10	196.03607273457786	196.03999349524017	-0.5089078790085229	4073.7114	0.008866345	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	401	NEGATIVE	269.248624	2.7481991e05	4.5945784e05	controllerType=0 controllerNumber=1 scan=401	FTMS - p NSI Full ms2 718.5392@hcd53.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	53.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.491554	CENTROIDED	459457.84	269.2486267089844	5	269.247257751889	269.249950237929	0.08436097735697186	274819.9	0.5981395	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	401	NEGATIVE	269.248624	2.7481991e05	4.5945784e05	controllerType=0 controllerNumber=1 scan=401	FTMS - p NSI Full ms2 718.5392@hcd53.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	53.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.491554	CENTROIDED	459457.84	269.2486267089844	10	269.245911508869	269.25129648094895	0.08436097735697186	274819.9	0.5981395	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	402	NEGATIVE	269.2486636	2.299797e05	3.8326741e05	controllerType=0 controllerNumber=1 scan=402	FTMS - p NSI Full ms2 718.5392@hcd54.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	54.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.760544	CENTROIDED	383267.4	196.0380096435547	5	196.03705292474345	196.0390133050746	-0.11972857486920925	4313.227	0.011253832	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	402	NEGATIVE	269.2486636	2.299797e05	3.8326741e05	controllerType=0 controllerNumber=1 scan=402	FTMS - p NSI Full ms2 718.5392@hcd54.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	54.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.760544	CENTROIDED	383267.4	196.0380096435547	10	196.03607273457786	196.03999349524017	-0.11972857486920925	4313.227	0.011253832	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	402	NEGATIVE	269.2486636	2.299797e05	3.8326741e05	controllerType=0 controllerNumber=1 scan=402	FTMS - p NSI Full ms2 718.5392@hcd54.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	54.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.760544	CENTROIDED	383267.4	269.2486572265625	5	269.247257751889	269.249950237929	0.19770447356160598	229979.7	0.6000503	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	402	NEGATIVE	269.2486636	2.299797e05	3.8326741e05	controllerType=0 controllerNumber=1 scan=402	FTMS - p NSI Full ms2 718.5392@hcd54.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	54.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	109.760544	CENTROIDED	383267.4	269.2486572265625	10	269.245911508869	269.25129648094895	0.19770447356160598	229979.7	0.6000503	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	403	NEGATIVE	269.2486559	1.9984434e05	3.9238259e05	controllerType=0 controllerNumber=1 scan=403	FTMS - p NSI Full ms2 718.5392@hcd55.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	55.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.02968	CENTROIDED	390355.16	196.0378875732422	5	196.03705292474345	196.0390133050746	-0.742415461492111	7815.2896	0.020020971	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	403	NEGATIVE	269.2486559	1.9984434e05	3.9238259e05	controllerType=0 controllerNumber=1 scan=403	FTMS - p NSI Full ms2 718.5392@hcd55.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	55.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.02968	CENTROIDED	390355.16	196.0378875732422	10	196.03607273457786	196.03999349524017	-0.742415461492111	7815.2896	0.020020971	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	403	NEGATIVE	269.2486559	1.9984434e05	3.9238259e05	controllerType=0 controllerNumber=1 scan=403	FTMS - p NSI Full ms2 718.5392@hcd55.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	55.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.02968	CENTROIDED	390355.16	269.2486572265625	5	269.247257751889	269.249950237929	0.19770447356160598	199844.34	0.5119552	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	403	NEGATIVE	269.2486559	1.9984434e05	3.9238259e05	controllerType=0 controllerNumber=1 scan=403	FTMS - p NSI Full ms2 718.5392@hcd55.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	55.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.02968	CENTROIDED	390355.16	269.2486572265625	10	269.245911508869	269.25129648094895	0.19770447356160598	199844.34	0.5119552	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	196.03762817382812	5	196.03705292474345	196.0390133050746	-2.065625095565777	3386.1863	0.010126859	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	196.03762817382812	10	196.03607273457786	196.03999349524017	-2.065625095565777	3386.1863	0.010126859	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	152.99583435058594	5	152.9950689607393	152.9965989190787	0.002684236046728386	2616.5967	0.0078252945	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	152.99583435058594	10	152.99430398156963	152.9973638982484	0.002684236046728386	2616.5967	0.0078252945	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	269.2486877441406	5	269.247257751889	269.249950237929	0.3110479697662401	173471.69	0.51879114	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	404	NEGATIVE	269.248688	1.7347169e05	3.3437681e05	controllerType=0 controllerNumber=1 scan=404	FTMS - p NSI Full ms2 718.5392@hcd56.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	56.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.36944	CENTROIDED	334376.75	269.2486877441406	10	269.245911508869	269.25129648094895	0.3110479697662401	173471.69	0.51879114	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	196.03713989257812	5	196.03705292474345	196.0390133050746	-4.556372642057384	2043.909	0.0069608	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	196.03713989257812	10	196.03607273457786	196.03999349524017	-4.556372642057384	2043.909	0.0069608	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	152.9960174560547	5	152.9950689607393	152.9965989190787	1.1994845935121279	1740.0504	0.0059259697	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	152.9960174560547	10	152.99430398156963	152.9973638982484	1.1994845935121279	1740.0504	0.0059259697	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	269.2486267089844	5	269.247257751889	269.249950237929	0.08436097735697186	140733.83	0.47928748	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	405	NEGATIVE	269.2486281	1.4073383e05	2.9581919e05	controllerType=0 controllerNumber=1 scan=405	FTMS - p NSI Full ms2 718.5392@hcd57.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	57.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.63856	CENTROIDED	293631.34	269.2486267089844	10	269.245911508869	269.25129648094895	0.08436097735697186	140733.83	0.47928748	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	196.0379638671875	5	196.03705292474345	196.0390133050746	-0.3532361573527974	2307.2905	0.0075032343	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	196.0379638671875	10	196.03607273457786	196.03999349524017	-0.3532361573527974	2307.2905	0.0075032343	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	152.99578857421875	5	152.9950689607393	152.9965989190787	-0.2965158533196215	2275.9478	0.0074013085	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	152.99578857421875	10	152.99430398156963	152.9973638982484	-0.2965158533196215	2275.9478	0.0074013085	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	269.2485046386719	5	269.247257751889	269.249950237929	-0.36901300746156457	107209.72	0.34864256	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	406	NEGATIVE	269.2485082	1.0720972e05	3.1140897e05	controllerType=0 controllerNumber=1 scan=406	FTMS - p NSI Full ms2 718.5392@hcd58.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	58.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	110.909676	CENTROIDED	307506.12	269.2485046386719	10	269.245911508869	269.25129648094895	-0.36901300746156457	107209.72	0.34864256	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	196.0384521484375	5	196.03705292474345	196.0390133050746	2.1375113891388096	2456.5444	0.008922126	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	196.0384521484375	10	196.03607273457786	196.03999349524017	2.1375113891388096	2456.5444	0.008922126	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	152.99606323242188	5	152.9950689607393	152.9965989190787	1.4986846828784777	2344.5054	0.008515202	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	152.99606323242188	10	152.99430398156963	152.9973638982484	1.4986846828784777	2344.5054	0.008515202	152.995833939909	PE 17:0-17:0	GP(153)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	269.2486267089844	5	269.247257751889	269.249950237929	0.08436097735697186	97279.79	0.35331848	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	407	NEGATIVE	269.2486133	97279.789000000004	2.7533175e05	controllerType=0 controllerNumber=1 scan=407	FTMS - p NSI Full ms2 718.5392@hcd59.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	59.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.18079	CENTROIDED	275331.72	269.2486267089844	10	269.245911508869	269.25129648094895	0.08436097735697186	97279.79	0.35331848	269.248603994909	PE 17:0-17:0	FA 17:0(+O)	[M-H]1-
null	QExHF03_NM_0001544.mzML	408	NEGATIVE	78.95897508	92053.960999999996	2.4728112e05	controllerType=0 controllerNumber=1 scan=408	FTMS - p NSI Full ms2 718.5392@hcd60.00 [50.0000-750.0000]	2	718.539184570313	0.25	0.25	HCD	60.0	electronvolt		718.289184570313	718.789184570313		718.5392	null	111.451805	CENTROIDED	247281.12	196.0380096435547	5	196.03705292474345	196.0390133050746	-0.11972857486920925	2323.9382	0.00939796	196.038033114909	PE 17:0-17:0	HG(PE 196)	[M-H]1-
